   ,RA,EVADIDO,RESID_ARARAS,BOLSISTA,GRADE_CORRENTE,COD_MATERI,DSC_MAT,DSC_STATUS_MAT,NOTA_MEDIA,PONTUACAO_PS
17408,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF017,Programação para Web III,APROVADO,"6,2","57,00"
17409,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF019,Arquitetura e Organização de Computadores,APROVADO,"5,3","57,00"
17410,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF021,Estrutura de Dados I,APROVADO,"5,4","57,00"
17411,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF022,Estrutura de Dados II,APROVADO,"5,3","57,00"
17412,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF026,Paradigmas de Programação,APROVADO,"7,9","57,00"
17413,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF027,Banco de Dados I,APROVADO,"7,4","57,00"
17414,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF028,Banco de Dados II,APROVADO,"6,6","57,00"
17415,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF029,Sistemas Operacionais I,APROVADO,"6,2","57,00"
17416,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF030,Sistemas Operacionais II,APROVADO,"6,2","57,00"
17417,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF031,Engenharia de Software I,APROVADO,"6,7","57,00"
17418,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF032,Engenharia de Software II,APROVADO,"7,1","57,00"
17419,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF033,Engenharia de Software III,APROVADO,"5,6","57,00"
17420,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF035,Interface Humano Computador,APROVADO,"6,0","57,00"
17421,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"6,0","57,00"
17422,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF038,Redes de Computadores I,APROVADO,"6,9","57,00"
17423,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF039,Redes de Computadores II,APROVADO,"5,5","57,00"
17424,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF040,Projeto de Sistemas I,APROVADO,"5,0","57,00"
17425,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF041,Projeto de Sistemas II,APROVADO,"5,1","57,00"
17426,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF042,Pesquisa Operacional,APROVADO,"5,0","57,00"
17427,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF043,Gerência de Projetos,APROVADO,"6,0","57,00"
17428,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF047,Gestão Financeira de Negócios,APROVADO,"7,8","57,00"
17429,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF049,Segurança e Auditoria de Sistemas,APROVADO,"8,3","57,00"
17430,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF056,Introdução a Orientação a Objetos,APROVADO,"7,4","57,00"
17431,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF057,Computador e Sociedade,APROVADO,"6,4","57,00"
17432,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF058,Elaboração de Projetos SI,APROVADO,"7,0","57,00"
17433,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"7,4","57,00"
17434,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF001,Algoritmos,APROVADO,"8,6","57,00"
17435,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,NCS040,Ética e Cidadania,APROVADO,"5,2","57,00"
17436,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,NCS037,Atualidades,APROVADO,"6,6","57,00"
17437,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,NCS012,Metodologia da Pesquisa Científica,APROVADO,"6,1","57,00"
17438,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF071,Oficina de Criatividade,APROVADO,"8,9","57,00"
17439,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF070,Tópicos Especiais em Sistemas de Informação,APROVADO,"7,2","57,00"
17440,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF068,Tópicos em Linguagem de Programação,APROVADO,"5,0","57,00"
17441,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF065,Modelagem de Negócios,APROVADO,"8,2","57,00"
17442,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF064,Cálculo Aplicado,APROVADO,"6,0","57,00"
17443,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF063,Fundamentos da Administração,APROVADO,"9,3","57,00"
17444,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"6,1","57,00"
17445,9a7dd493e781c9952b86c9f68c531d4b,N,N,S,2016,SIF010,Linguagem de Programação II,APROVADO,"5,1","57,00"
17446,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,NCS012,Metodologia da Pesquisa Científica,APROVADO,"6,6",
17447,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,NCS037,Atualidades,REPROVADO POR NOTA,"1,9",
17448,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,NCS040,Ética e Cidadania,REPROVADO POR NOTA,"2,8",
17449,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF001,Algoritmos,APROVADO,"6,0",
17450,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"6,6",
17451,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF004,Lógica Computacional,APROVADO,"8,1",
17452,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF005,Matemática Discreta,APROVADO,"5,0",
17453,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF006,Língua Portuguesa,APROVADO,"5,8",
17454,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF008,Teoria da Computação,APROVADO,"6,7",
17455,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF009,Linguagem de Programação I,APROVADO,"5,7",
17456,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF010,Linguagem de Programação II,APROVADO,"5,2",
17457,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF011,Linguagem de Programação III,REPROVADO POR NOTA,"3,0",
17458,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF012,Linguagem de Programação IV,APROVADO,"5,6",
17459,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF015,Programação para WEB I,APROVADO,"5,4",
17460,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF016,Programação para Web II,APROVADO,"7,5",
17461,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF017,Programação para Web III,APROVADO,"6,3",
17462,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF019,Arquitetura e Organização de Computadores,APROVADO,"7,0",
17463,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF021,Estrutura de Dados I,APROVADO,"5,3",
17464,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF022,Estrutura de Dados II,APROVADO,"5,4",
17465,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF026,Paradigmas de Programação,APROVADO,"7,8",
17466,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF027,Banco de Dados I,APROVADO,"5,8",
17467,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF028,Banco de Dados II,APROVADO,"5,0",
17468,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF029,Sistemas Operacionais I,APROVADO,"7,6",
17469,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF030,Sistemas Operacionais II,APROVADO,"5,8",
17470,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF031,Engenharia de Software I,APROVADO,"5,9",
17471,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF032,Engenharia de Software II,REPROVADO POR NOTA,"3,6",
17472,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF033,Engenharia de Software III,APROVADO,"7,5",
17473,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF035,Interface Humano Computador,APROVADO,"5,0",
17474,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"5,3",
17475,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF038,Redes de Computadores I,REPROVADO POR NOTA,"4,1",
17476,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF039,Redes de Computadores II,APROVADO,"5,1",
17477,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF040,Projeto de Sistemas I,APROVADO,"6,3",
17478,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF041,Projeto de Sistemas II,APROVADO,"7,1",
17479,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF042,Pesquisa Operacional,APROVADO,"6,8",
17480,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF043,Gerência de Projetos,APROVADO,"6,8",
17481,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF047,Gestão Financeira de Negócios,APROVADO,"5,0",
17482,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF049,Segurança e Auditoria de Sistemas,APROVADO,"7,2",
17483,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF056,Introdução a Orientação a Objetos,APROVADO,"6,9",
17484,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF057,Computador e Sociedade,APROVADO,"5,8",
17485,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF058,Elaboração de Projetos SI,APROVADO,"5,4",
17486,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF060,Empreendedorismo,REPROVADO POR NOTA,"4,0",
17487,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,REPROVADO POR NOTA,"3,2",
17488,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF063,Fundamentos da Administração,APROVADO,"8,1",
17489,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF064,Cálculo Aplicado,APROVADO,"5,0",
17490,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF065,Modelagem de Negócios,APROVADO,"7,7",
17491,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF068,Tópicos em Linguagem de Programação,APROVADO,"5,6",
17492,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF070,Tópicos Especiais em Sistemas de Informação,APROVADO,"5,3",
17493,a6e43e994ed83c716d655760edbf1d02,N,N,S,2015,SIF071,Oficina de Criatividade,APROVADO,"8,4",
17494,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF005,Matemática Discreta,APROVADO,"5,2",
17495,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF006,Língua Portuguesa,APROVADO,"8,2",
17496,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF008,Teoria da Computação,APROVADO,"6,3",
17497,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF009,Linguagem de Programação I,APROVADO,"6,2",
17498,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF010,Linguagem de Programação II,REPROVADO POR NOTA,"3,3",
17499,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF010,Linguagem de Programação II,APROVADO,"9,2",
17500,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF011,Linguagem de Programação III,APROVADO,"5,8",
17501,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF012,Linguagem de Programação IV,REPROVADO POR NOTA,"4,3",
17502,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF012,Linguagem de Programação IV,REPROVADO NOTA & FREQ.,"0,4",
17503,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF015,Programação para WEB I,APROVADO,"6,8",
17504,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF016,Programação para Web II,APROVADO,"5,4",
17505,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF017,Programação para Web III,APROVADO,"6,0",
17506,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF019,Arquitetura e Organização de Computadores,APROVADO,"7,8",
17507,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF021,Estrutura de Dados I,REPROVADO POR NOTA,"4,5",
17508,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF021,Estrutura de Dados I,REPROVADO POR NOTA,"4,6",
17509,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"1,3",
17510,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF022,Estrutura de Dados II,REPROVADO POR NOTA,"3,5",
17511,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF026,Paradigmas de Programação,APROVADO,"5,6",
17512,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF027,Banco de Dados I,REPROVADO POR NOTA,"4,9",
17513,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF027,Banco de Dados I,APROVADO,"6,8",
17514,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF028,Banco de Dados II,APROVADO,"6,0",
17515,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF029,Sistemas Operacionais I,APROVADO,"5,6",
17516,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF030,Sistemas Operacionais II,APROVADO,"5,5",
17517,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF031,Engenharia de Software I,APROVADO,"6,0",
17518,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF032,Engenharia de Software II,APROVADO,"5,8",
17519,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF033,Engenharia de Software III,APROVADO,"5,2",
17520,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF035,Interface Humano Computador,APROVADO,"7,9",
17521,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"5,6",
17522,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF038,Redes de Computadores I,APROVADO,"5,3",
17523,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF039,Redes de Computadores II,APROVADO,"7,2",
17524,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF040,Projeto de Sistemas I,REPROVADO POR NOTA,"3,8",
17525,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF041,Projeto de Sistemas II,REPROVADO POR NOTA,"3,5",
17526,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF042,Pesquisa Operacional,REPROVADO POR NOTA,"4,5",
17527,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF042,Pesquisa Operacional,APROVADO,"5,0",
17528,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF043,Gerência de Projetos,APROVADO,"7,8",
17529,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF047,Gestão Financeira de Negócios,APROVADO,"6,7",
17530,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF049,Segurança e Auditoria de Sistemas,APROVADO,"6,8",
17531,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF056,Introdução a Orientação a Objetos,APROVADO,"5,7",
17532,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF057,Computador e Sociedade,APROVADO,"5,4",
17533,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF058,Elaboração de Projetos SI,APROVADO,"5,0",
17534,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF060,Empreendedorismo,APROVADO,"6,2",
17535,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"5,0",
17536,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF063,Fundamentos da Administração,APROVADO,"5,4",
17537,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF064,Cálculo Aplicado,APROVADO,"7,4",
17538,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF065,Modelagem de Negócios,APROVADO,"5,0",
17539,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF068,Tópicos em Linguagem de Programação,APROVADO,"5,7",
17540,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF070,Tópicos Especiais em Sistemas de Informação,APROVADO,"7,3",
17541,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF071,Oficina de Criatividade,APROVADO,"6,4",
17542,728225c7888884adec87b3080afdba56,N,S,S,2015,NCS012,Metodologia da Pesquisa Científica,APROVADO,"9,3",
17543,728225c7888884adec87b3080afdba56,N,S,S,2015,NCS037,Atualidades,APROVADO,"7,1",
17544,728225c7888884adec87b3080afdba56,N,S,S,2015,NCS040,Ética e Cidadania,APROVADO,"7,4",
17545,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF001,Algoritmos,REPROVADO POR NOTA,"4,0",
17546,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF001,Algoritmos,APROVADO,"6,4",
17547,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"5,1",
17548,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF004,Lógica Computacional,APROVADO,"6,8",
17549,728225c7888884adec87b3080afdba56,N,S,S,2015,SIF005,Matemática Discreta,REPROVADO POR NOTA,"3,4",
17550,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF043,Gerência de Projetos,APROVADO,"7,7",
17551,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF047,Gestão Financeira de Negócios,APROVADO,"8,7",
17552,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF049,Segurança e Auditoria de Sistemas,APROVADO,"7,3",
17553,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF056,Introdução a Orientação a Objetos,APROVADO,"7,7",
17554,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF057,Computador e Sociedade,APROVADO,"6,9",
17555,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF058,Elaboração de Projetos SI,APROVADO,"8,1",
17556,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF060,Empreendedorismo,APROVADO,"6,8",
17557,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF062,Sistemas de Gestão de Negócios e Apoio a Decisão,APROVADO,"5,8",
17558,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF063,Fundamentos da Administração,APROVADO,"7,9",
17559,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF064,Cálculo Aplicado,APROVADO,"5,7",
17560,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF065,Modelagem de Negócios,APROVADO,"9,2",
17561,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF068,Tópicos em Linguagem de Programação,APROVADO,"6,0",
17562,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF070,Tópicos Especiais em Sistemas de Informação,APROVADO,"8,2",
17563,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF071,Oficina de Criatividade,APROVADO,"7,6",
17564,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,NCS012,Metodologia da Pesquisa Científica,APROVADO,"9,8",
17565,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,NCS037,Atualidades,APROVADO,"8,5",
17566,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,NCS040,Ética e Cidadania,APROVADO,"9,0",
17567,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF001,Algoritmos,APROVADO,"7,9",
17568,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"7,6",
17569,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF004,Lógica Computacional,APROVADO,"9,4",
17570,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF005,Matemática Discreta,APROVADO,"9,3",
17571,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF006,Língua Portuguesa,APROVADO,"8,2",
17572,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF008,Teoria da Computação,APROVADO,"9,0",
17573,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF009,Linguagem de Programação I,APROVADO,"7,4",
17574,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF010,Linguagem de Programação II,APROVADO,"6,0",
17575,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF011,Linguagem de Programação III,APROVADO,"6,0",
17576,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF012,Linguagem de Programação IV,APROVADO,"5,4",
17577,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF015,Programação para WEB I,APROVADO,"7,6",
17578,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF016,Programação para Web II,APROVADO,"8,0",
17579,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF017,Programação para Web III,APROVADO,"5,0",
17580,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF019,Arquitetura e Organização de Computadores,APROVADO,"6,0",
17581,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF021,Estrutura de Dados I,APROVADO,"6,6",
17582,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF022,Estrutura de Dados II,APROVADO,"7,2",
17583,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF026,Paradigmas de Programação,APROVADO,"7,1",
17584,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF027,Banco de Dados I,APROVADO,"8,5",
17585,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF028,Banco de Dados II,APROVADO,"5,5",
17586,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF029,Sistemas Operacionais I,APROVADO,"7,8",
17587,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF030,Sistemas Operacionais II,APROVADO,"7,3",
17588,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF031,Engenharia de Software I,APROVADO,"7,0",
17589,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF032,Engenharia de Software II,APROVADO,"7,4",
17590,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF033,Engenharia de Software III,APROVADO,"7,4",
17591,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF035,Interface Humano Computador,APROVADO,"7,7",
17592,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF037,Fundamentos de Probabilidade e Estatística,APROVADO,"8,7",
17593,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF038,Redes de Computadores I,APROVADO,"6,9",
17594,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF039,Redes de Computadores II,APROVADO,"7,5",
17595,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF040,Projeto de Sistemas I,APROVADO,"8,2",
17596,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF041,Projeto de Sistemas II,APROVADO,"8,1",
17597,19b5c51a73f6aa7f829869e285c68682,N,N,S,2015,SIF042,Pesquisa Operacional,APROVADO,"9,7",
17598,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,NCS012,Metodologia da Pesquisa Científica,APROVADO,"8,6",
17599,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF001,Algoritmos,APROVADO,"5,9",
17600,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"9,2",
17601,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF004,Lógica Computacional,APROVADO,"7,2",
17602,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF005,Matemática Discreta,APROVADO,"6,2",
17603,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF006,Língua Portuguesa,APROVADO,"7,2",
17604,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF008,Teoria da Computação,APROVADO,"6,4",
17605,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF009,Linguagem de Programação I,APROVADO,"5,3",
17606,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF010,Linguagem de Programação II,REPROVADO POR NOTA,"3,2",
17607,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF015,Programação para WEB I,APROVADO,"5,7",
17608,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF016,Programação para Web II,APROVADO,"6,6",
17609,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF019,Arquitetura e Organização de Computadores,APROVADO,"6,2",
17610,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF021,Estrutura de Dados I,APROVADO,"5,0",
17611,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF022,Estrutura de Dados II,APROVADO,"5,4",
17612,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF026,Paradigmas de Programação,APROVADO,"5,2",
17613,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF027,Banco de Dados I,APROVADO,"6,4",
17614,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF029,Sistemas Operacionais I,APROVADO,"7,4",
17615,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF042,Pesquisa Operacional,APROVADO,"6,0",
17616,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF056,Introdução a Orientação a Objetos,APROVADO,"6,4",
17617,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF063,Fundamentos da Administração,APROVADO,"7,3",
17618,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF064,Cálculo Aplicado,APROVADO,"7,1",
17619,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF065,Modelagem de Negócios,APROVADO,"6,2",
17620,fd4977d9da890e76fb29832c867f0293,S,S,S,2015,SIF071,Oficina de Criatividade,APROVADO,"8,7",
17621,bdfd0706bc8d4c756ec96df09fed0938,N,N,S,2019,SIF004,Lógica Computacional,REPROVADO POR NOTA,"0,1","61,00"
17622,bdfd0706bc8d4c756ec96df09fed0938,N,N,S,2019,SIF019,Arquitetura e Organização de Computadores,REPROVADO NOTA & FREQ.,"0,0","61,00"
17623,bdfd0706bc8d4c756ec96df09fed0938,N,N,S,2019,SIF064,Cálculo Aplicado,REPROVADO NOTA & FREQ.,"0,5","61,00"
17624,bdfd0706bc8d4c756ec96df09fed0938,N,N,S,2019,SIF071,Oficina de Criatividade,APROVADO,"6,1","61,00"
17625,bdfd0706bc8d4c756ec96df09fed0938,N,N,S,2019,SIF072,Programação para WEB I,REPROVADO NOTA & FREQ.,"0,0","61,00"
17626,bdfd0706bc8d4c756ec96df09fed0938,N,N,S,2019,SIF073,Práticas de Programação,REPROVADO NOTA & FREQ.,"2,3","61,00"
17627,bdfd0706bc8d4c756ec96df09fed0938,N,N,S,2019,SIF001,Algoritmos,REPROVADO POR NOTA,"1,5","61,00"
17628,bdfd0706bc8d4c756ec96df09fed0938,N,N,S,2019,SIF002,Fundamentos dos Sistemas de Informação,APROVADO,"5,1","61,00"
