"","RA","EVADIDO","RESID_ARARAS","BOLSISTA","GRADE_CORRENTE","NOTA_MEDIA","PONTUACAO_PS","TOT_REPROVACOES","NCE047","NCS005","NCS012","SIF001","SIF002","SIF004","SIF005","SIF008","SIF009","SIF010","SIF011","SIF012","SIF015","SIF016","SIF017","SIF019","SIF021","SIF022","SIF026","SIF027","SIF028","SIF031","SIF032","SIF033","SIF034","SIF035","SIF037","SIF040","SIF041","SIF042","SIF043","SIF047","SIF049","SIF055","SIF056","SIF057","SIF058","SIF060","SIF062","SIF063","SIF064","SIF065","SIF066","SIF068","SIF071","SIF003","SIF018","SIF013","SIF014","SIF020","SIF023","SIF025","SIF029","SIF038","SIF039","SIF046","SIF048","SIF070","SIF072","SIF075","SIF082","SIF086","SIF087","NCI001","SIF030","NCS037","NCS040","SIF006","SIF054","SIF073"
"285","a419f1a262b23532e86ba3e74d01530f","0","0","1","2018","5.04","49",22,0,1,0,1,1,1,1,2,2,2,0,0,1,1,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","a5442591a2933316de50f9f76a05cc52","0","0","1","2015","8.27","48",48,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"287","a5b6c6623f10a39a7e3bf773d42f56cb","0","0","1","2015","5.99","39",48,0,0,1,1,0,1,0,1,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
"288","a60c5150f6a16e8b2d185f4ba64f3210","0","0","1","2015","5.44","48",60,0,0,5,5,1,1,1,2,2,5,1,1,1,1,1,1,5,5,1,5,1,5,1,1,0,1,1,1,4,5,1,1,1,0,5,1,1,1,1,1,5,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"289","a64d990630bf01b8bba49a15b8d81d78","0","0","1","2019","7.93","64",10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"290","a673ef9e07dd27d0a445571b76fae5d2","0","0","1","2019","7.56","31",10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"291","a6b944453054632f5639d8546d979f53","1","1","1","2017","5.38","31",30,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,0,0,1,2,0,0,2,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"292","a6e43e994ed83c716d655760edbf1d02","0","0","1","2015","5.81","48",48,0,0,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,2,2,1,0,0
"293","a7a093ae1ec539a67dcae7d0f2401056","1","1","1","2019","6.83","43",10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"294","a850bc9c7f8eda9261dab9216c33a620","0","0","1","2018","8.45","51",22,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295","a9d9fab005249f083252466a8523926a","0","0","1","2017","7.24","45",36,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"296","aad2dfcf5424ee68e8070e4389e190d8","0","1","1","2015","7.35","42",48,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"297","aadd1471c06587d57fffc048f89dafb2","0","0","1","2015","6.46","56",51,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,5,5,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"298","abb12738c95cbc65c91c650f83233ded","1","1","1","2018","5.93","44",11,0,2,0,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299","abc339a44799419b644a0b4fac0316ec","1","0","1","2017","7.36","48",18,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"300","abff9c759b205a4023c38b1bc35d779a","1","1","1","2015","3.3","52",6,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301","ad0a54d623b3a341336531788fe623bb","0","0","0","2018","7.36","52",21,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302","ae1f4b0c483635faabb1b99ea5d09b74","0","0","1","2019","7.73","49",10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"303","af0d2900a5630b3daa6b3b98aebde052","0","1","1","2016","5.87","48",48,0,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,2,1,0,1,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,2,2,1,0,0
"304","b0409d8707b38734f5d3b23427a14106","0","0","1","2018","8.17","48",22,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305","b143525c70056fe120ffd49489f4b355","1","1","1","2016","2.47","48",11,0,0,0,0,0,0,0,2,2,0,0,0,2,4,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306","b23c7fb568e34f96604708857820f31b","1","0","1","2018","6.71","51",17,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307","b29b579dd9fef7aef4f0b65a7a1c82f5","1","1","1","2015","6.22","31",52,0,0,1,1,1,1,1,1,1,5,1,5,1,1,1,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,1,5,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"308","b372a1d1579cf12c48e6ebb7e76b815d","1","1","1","2018","3.47","42",17,0,2,0,0,0,0,0,1,2,3,0,0,2,1,0,2,2,4,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"309","b3ebad638184290d78e52d72cfdfe264","1","0","1","2016","1.29","36",12,0,0,2,2,4,2,2,2,4,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"310","b47fd51dd044a3873de6ae671842afde","0","0","1","2019","8.09","37",10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"311","b5329d5efc60a52b31af82c325441b5c","0","1","1","2018","7.24","53",11,0,1,0,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","b55bf735d0e5d22d373a31d372ff6331","0","1","1","2019","9.23","45",10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"313","b5cc0dca83f3f0a0e498968e1d66e499","0","0","1","2015","7.17","47",48,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"314","b653f669d062cb9648dd996de73699ad","0","0","1","2018","7.3","33",21,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","b6e57c67f48b97d8bff53bd23af85485","1","0","1","2016","6.29","43",23,0,0,1,1,1,1,1,1,1,2,0,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"316","b741bd0a597dcba49782c6f18c8ed376","1","0","1","2015","5.33","31",23,0,0,1,1,1,1,1,1,2,2,0,0,2,1,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"317","b8958a0faa479d88338973f9e31a7dda","0","1","1","2017","7.84","47",36,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"318","b8a05058548f18aaf34c336f0a91b636","0","0","1","2019","5.76","48",5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"319","bb16a9ec7937fcf78803ac8c90bf5ce5","0","1","1","2017","6.2","48",36,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"320","bb386fe6095b096f809044d82bf9c90f","0","1","1","2018","1.33","41",9,0,0,0,2,4,2,2,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"321","bb581be36b11b61842a0efa1e881c9c4","0","0","1","2017","7.63","45",36,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"322","bb7ac07ad6f0e3ad3b5e2743401a9d01","0","0","1","2018","5.06","49",22,0,1,0,1,1,1,1,1,2,2,0,0,2,1,0,1,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","bbdcff4d07679015b8f6c9847dc25bc8","1","1","1","2017","5.66","42",46,0,0,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,0,0,1,1,0,0,2,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
"324","bbde723fa74bb5bdcdae5578dbe7ec20","1","0","1","2016","2.77","48",6,0,0,2,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325","bcedba53ca342e3858f98e5b8927488b","0","1","1","2019","8.54","51",10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"326","bd1fc060a69fcee258a9de0edabede97","1","1","1","2018","6.06","50",22,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","bdc94b62c3820562ed4e67d5abf3f6bd","0","0","1","2016","7.31","45",48,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"328","bdfd0706bc8d4c756ec96df09fed0938","0","0","1","2019","1.95","61",8,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
"329","bebe8c138f9a631eb78c00d9d6956677","1","1","1","2016","3.76","31",36,0,0,0,0,0,0,0,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,0,1,2,4,0,2,1,0,0,0,2,1,2,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0
"330","bf55f83bb8152f394cda025f3b77dd94","0","0","1","2018","7.68","48",22,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331","bf69b92c5aeec318f7b6044bb6f3c82f","0","1","1","2019","4.82","40.24",17,0,1,0,2,2,1,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332","bfc7c6eef1135646913c542e51604577","1","0","1","2018","5.03","34",11,0,1,0,1,1,1,1,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"333","bfdce6f69ec0c8567066974f2df7d84f","1","0","1","2018","6.66","46",22,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","c2126efddff1bd419c0dfb42b08a8ded","0","1","1","2019","4.74","47",10,0,0,0,1,2,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"335","c3eee79b17444347e3ae5ededa0f1f06","0","0","1","2019","6.05","40",10,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"336","c3ef25e4d31ccf4a7119974276d8e33e","1","0","1","2018","4.75","62",22,0,1,0,1,1,1,1,1,2,4,0,0,1,1,0,1,2,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337","c439736dda40ebf0a1672fe011dfe061","0","0","1","2019","5.66","62",10,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"338","c5000b6afef9729a5a874ea64088da72","0","0","1","2015","8.67","48",48,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"339","c542fdbf746d991be265d9fb814b0bb2","1","1","1","2016","3.92","48",6,0,0,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"340","c5b041300fd361f3a02850c665b32094","0","1","1","2015","7.31","48",48,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"341","c5e5b4686b24e62c3b495c889271d7df","1","1","1","2018","3.72","32",17,0,2,0,2,2,1,2,2,2,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"342","c6cbf214123370d11087868d282db344","0","1","1","2019","5.96","42",8,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"343","c71378cdd485967bf5e648cf69a4d12d","0","0","1","2017","7.44","48",36,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"344","c8227069d71a741f33b76aea40ff8ff7","1","1","1","2015","6.14","46",48,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,1,1,1,0,1,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0
"345","c89c46828de1e3563537725b4168eceb","1","0","1","2015","4.73","31",53,0,0,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,5,1,2,2,0,1,1,1,0,2,1,1,1,0,2,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,2,2,1,0,0
"346","c8a0d7ea91f5645890ce632b6fa222eb","1","1","1","2018","7.58","53",11,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","c96fc068f8feaf7431c522ef2bf235cc","1","0","1","2015","3.59","48",51,0,0,2,2,1,1,1,5,2,1,2,2,1,5,2,1,2,0,2,1,2,2,2,2,0,1,1,4,0,2,1,0,0,0,2,1,2,0,0,1,5,1,0,2,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0
"348","c97b73f888bcc75e69330f0c81f166be","0","1","1","2015","7.72","65",48,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"349","ca1de62ce31bd4b694c563c0264ce3b7","0","0","1","2015","6.9","48",49,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
"350","ca94e2ee75da6a6e3e37fc84b461f9bc","0","1","1","2019","9.34","48",10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"351","cb8a9563c723f5b2fd86ad6e1150dcea","0","0","0","2018","6.51","59",22,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"352","cbf586ba258e26c95548f65274f9963f","0","1","1","2016","4.03","35",48,0,0,1,2,1,1,1,1,1,4,2,4,1,1,2,1,1,2,1,2,2,2,2,2,0,1,2,4,0,2,1,0,4,0,1,1,1,4,4,1,1,2,0,2,1,0,0,0,0,0,0,0,2,4,2,0,0,4,0,0,0,0,0,0,1,2,2,1,0,0
"353","cc2e1026cfa8c0691f515e815441c407","0","1","1","2019","6.1","43",10,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"354","cc3dac05932b043879b269e703b61304","0","0","1","2018","8.22","48",22,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355","ccfe07a2c47b87e285d362dfb4490dde","0","1","1","2016","6.29","63",48,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,1,2,4,0,1,1,1,3,3,1,1,1,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,4,0,0,0,0,0,0,1,2,2,1,0,0
"356","cd6681f770b55e316291e94f7b73e269","0","0","1","2019","6.32","41",10,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"357","cdd60d547bfb1788fada355783eafaf0","1","1","1","2016","3.88","39",12,0,0,2,2,1,1,1,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"358","cdff0cec3109a102fdeefddb9f4773b5","0","0","0","2018","5.82","47",22,0,1,0,2,1,1,1,1,1,1,0,0,1,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
